NN,MLP1,SVML,C4.5,Logistic,CAWPE-S
0.360202 ,1127.65426,21.212962,10.934559,130.400712,13412.753296
0.46623 ,1218.584374,51.455177,18.471712,26.829667,12371.362877
0.420897 ,1216.458579,47.337283,13.380459,35.889051,13642.527793
1.750777 ,1254.200366,24.746817,8.92222,39.55561,12444.261142
0.463835 ,1409.576434,47.662194,9.912756,39.048283,11820.719121
0.459323 ,1302.591561,32.442654,28.663201,14.406256,12802.459018
0.340804 ,1353.9057,52.961361,14.49966,29.105596,14629.960647
0.35676 ,1142.065228,27.949599,10.346319,48.474314,13437.482707
0.385903 ,1087.174218,43.478118,16.551873,35.071608,14928.223746
0.383629 ,1160.178627,26.081998,13.354515,55.614235,14077.561158
0.378612 ,1290.800908,65.97981300000001,17.829399,30.934905,13140.173393
0.299022 ,471.160765,23.265878999999998,4.563207,10.981999,5232.031075
0.243366 ,457.169932,12.92811,19.468841,41.207964,5583.895432
0.235803 ,498.949811,26.237879,6.107552,36.973101,4942.185586
0.228607 ,425.397961,24.351763,5.834969,29.841259,5824.385764
0.216811 ,470.747196,10.137572,11.445772,24.13933,5328.529851
1.412688 ,454.589852,20.993926,17.856138,31.595791,5477.347704
0.254612 ,469.992594,15.699156,15.863125,15.290846,5719.478743
0.220416 ,478.18007,18.681943,5.213143,33.14819,5879.797851
0.233457 ,451.253579,10.329896,40.731799,513.763811,6901.295229
0.238631 ,449.700121,17.414138,6.283091,79.362814,5565.155569
0.232536 ,526.408552,11.96231,19.52574,31.529501,5695.820393
0.230103 ,510.812053,27.587194,3.416269,21.612873,5625.722674
0.231308 ,499.715214,10.972918,11.380873,8.647302,5363.640261
0.257199 ,450.915082,16.639854,22.613215,16.124379,5974.058896
0.3177 ,453.701503,17.03621,7.295649,15.227457,5344.110061
0.257712 ,490.090862,14.8456,6.24153,70.299719,5374.076148
0.222421 ,503.457106,27.133045,5.685479,32.275784,5572.298538
0.224063 ,420.158826,10.087042,5.993617,13.791295999999999,5736.949464
0.25542 ,532.872131,24.150455,3.480775,10.560178,5368.5079
0.263653 ,529.570103,19.335378,7.102966,16.350759,5420.927148
0.259019 ,450.818526,26.658991,11.056606,34.857675,5645.618973
0.450969 ,448.606705,40.148035,30.717,33.937581,4882.423842
0.480534 ,434.370696,10.841183000000001,10.778557,47.608496,5396.877408
0.251315 ,422.145368,37.218715,13.586024,35.703099,5685.881558
0.245958 ,548.578232,13.108829,5.681971,46.846953,5464.734849
0.4654 ,433.128824,14.931672,10.389119,22.45921,5903.127214
0.238877 ,441.807849,19.56302,6.467071,11.986633,5459.099636
0.230529 ,458.414202,40.277406,5.278094,72.580772,5172.704586
0.256019 ,446.88863,20.655308,12.059683,26.285153,5056.414809
0.248546 ,435.345572,12.722126,4.720407,8.80421,5275.554232
0.189002 ,83.164734,64.370257,1.643289,27.020886,1875.342315
0.188237 ,82.040139,41.933962,7.364035,11.046654,2154.22471
0.177727 ,82.304862,61.384844,1.736481,38.605938,1863.753276
0.21874 ,79.528236,94.803769,1.842809,18.842051,1930.590673
0.195127 ,83.25877,55.680853,2.519642,21.00852,1806.499664
0.226877 ,73.581768,48.377556,1.857304,58.982366,2119.994787
0.296642 ,89.083597,51.166674,1.755436,43.44977,2018.969157
0.198735 ,85.439495,40.106467,1.8223150000000001,37.271895,2733.023969
0.199512 ,80.439461,62.176819,1.761909,67.90435,1771.763568
0.222974 ,76.799855,69.483256,2.8006919999999997,26.243263,1842.648371
0.19437 ,74.270357,60.431572,1.749838,71.992738,1846.529517
0.241558 ,76.215638,81.058771,4.156329,53.434667,1951.619721
0.293204 ,75.519133,66.093348,2.6253,21.334038,1897.685634
0.186174 ,72.477033,56.500608,1.5352999999999999,22.083924,1837.129336
0.260896 ,86.622793,42.391145,2.027811,65.604336,1811.813256
0.253566 ,73.856347,36.351307,12.29803,22.430338,2018.338712
0.225439 ,77.038351,60.180185,2.823718,53.32505,1853.542135
0.185583 ,78.544676,59.338312,1.5785369999999999,67.055841,1821.161536
0.197711 ,71.543456,98.453794,14.061721,31.096215,1665.696147
0.19573 ,80.56191,70.925061,1.599002,97.349532,1878.969365
0.190614 ,73.078304,39.263884,1.585134,37.895692,1694.159914
0.18739 ,94.939896,41.085957,2.041108,54.610493,1869.578333
0.20345 ,74.507077,73.960245,4.8821200000000005,170.626205,2359.78229
0.248952 ,85.610003,112.790541,11.255083,76.955532,2208.340052
0.183405 ,78.352008,37.142418,1.804668,83.036341,1805.880629
0.191454 ,74.871676,65.717708,1.769972,85.184808,2679.384837
0.292237 ,103.012011,49.619051,6.772964,22.920707,2677.986446
0.216217 ,75.086435,59.123394,1.715765,45.723441,1659.952022
0.225681 ,67.725508,53.38005,8.045343,59.655445,1852.052907
0.223183 ,69.752999,76.869135,1.842327,64.404449,1832.971885
0.772065 ,782.385799,60.7426,7.902445,129.274358,10212.215004
0.823403 ,863.905581,113.235119,10.902064,74.623852,10581.676217
0.815775 ,838.861892,53.447422,17.473242,74.042603,10888.612476
1.6702240000000002 ,895.000803,107.23569,11.400185,68.922204,10331.742988
0.764549 ,755.131398,85.763119,5.764188,63.933586,10425.980599
0.742569 ,876.930268,94.800999,11.858086,66.790116,9693.855064
0.992719 ,966.425293,129.809415,17.477028,72.312684,10321.665422
1.661821 ,751.38501,58.948054,17.065814,69.491841,9245.897866
0.928871 ,744.801561,69.099899,15.043908,125.659152,10068.024765
0.850992 ,799.512079,65.123278,7.424359,64.163838,10063.33915
0.78012 ,741.7753,56.487212,7.427699,75.910339,10470.649713
0.885162 ,720.940736,81.305451,10.471236,69.040385,11145.257868
2.779055 ,814.05196,97.004541,8.810853999999999,76.757365,10691.995977
0.748118 ,729.27687,122.504985,6.278928,138.313882,9969.332225
0.803355 ,765.926036,108.666883,6.237949,80.257837,10457.783467
0.839062 ,729.018875,83.180495,6.600474,198.842179,9597.678291
0.911464 ,713.246541,70.849065,9.37042,137.370901,10190.235471
0.766861 ,753.746024,92.939152,6.309257,156.912678,9829.446821
0.805776 ,754.128161,55.650804,7.069356,70.35212,10673.440323
0.817862 ,765.621664,65.718025,6.461543,63.42794,10715.061595
0.812773 ,742.796682,105.967126,6.448738,96.069848,10338.465458
0.899379 ,777.729235,63.294614,7.18245,83.781193,10727.155439
0.783126 ,689.343469,51.396742,10.865472,113.228209,10322.241351
0.748759 ,717.461428,120.357424,16.959604,81.448701,10007.46974
2.148965 ,740.156649,81.156145,14.407459,75.567176,10050.826268
0.85911 ,702.270817,54.149281,9.776196,174.362708,10352.537152
0.857525 ,806.244788,111.459443,6.984228,137.704499,10467.372226
0.784913 ,807.584786,99.209221,25.372735,67.675106,10362.001174
0.74536 ,793.4022,100.626454,11.960367,129.896635,9863.119435
0.779998 ,768.307016,58.581682,26.207,127.769619,9616.634649
1.061946 ,2789.216695,69.358896,37.590243,115.774487,35371.862727
1.23659 ,2807.943722,105.471614,33.789422,86.242897,34992.907962
6.843174 ,2894.918946,52.110411,35.398445,140.098161,35343.545645
0.902283 ,2760.949656,55.975712,30.036383,112.890539,34647.045882
0.978019 ,2893.074526,43.509454,46.642972,150.917362,31411.128844
0.970766 ,2716.647995,52.239509,54.386938,105.362,30900.10871
1.503988 ,2734.999356,68.754988,75.099479,106.936519,35440.121548
1.107002 ,2788.512826,100.164711,30.118218,154.820287,35850.176541
0.999626 ,2745.515562,86.505111,78.261974,104.950306,36606.699808
0.9029 ,2779.472168,64.375656,66.128718,126.395567,34508.844027
0.987217 ,2753.993172,89.504173,80.378951,141.519329,40088.325783
0.883491 ,2886.600299,52.715026,33.485302,142.141887,33749.328042
0.944335 ,2842.140615,53.947497,36.990235,160.143829,39262.804781
0.901909 ,2835.404785,67.052464,43.26661,143.044503,36881.754226
0.896781 ,2843.902948,79.567508,39.547138,183.095451,37015.940997
0.944179 ,2687.548416,55.701064,58.39992,88.526246,37515.286773
1.010727 ,2774.222285,63.209936,46.513289,117.455686,36511.422809
0.897847 ,2812.916,38.818194,36.295734,102.304969,30244.487186
0.965544 ,2811.353798,53.218684,38.216142,101.33262,34983.253392
1.014487 ,2884.695469,58.996865,43.514359,119.694529,35256.936368
1.106521 ,2826.13963,153.982123,39.533152,141.522198,37963.787318
0.966763 ,2888.044477,57.179068,65.116219,140.792997,36246.792671
1.063722 ,2806.379661,92.991486,56.055539,172.268326,37927.945281
5.594716 ,2704.198323,51.49394,70.277332,129.46031,31973.282958
1.119258 ,2860.639177,129.77968,35.273606,136.578619,36571.634852
1.014054 ,2839.606736,101.807282,36.569274,155.394945,38164.541632
1.001043 ,2783.672331,91.906158,53.745975,129.207155,36751.090226
0.904137 ,2762.050157,78.682935,76.867945,165.830011,40091.624181
0.911662 ,2837.234142,47.422668,25.134434,121.588787,39574.807754
0.926316 ,2887.87573,50.465061,38.066431,141.509673,35721.165067
0.984553 ,4758.869608,234.325548,68.830656,17386.844189,185073.640955
0.967413 ,4570.685644,399.522886,42.785184,98285.311511,795862.716022
0.927466 ,4996.598546,252.54789,56.313967,22684.055319,234830.378417
0.929837 ,4857.931248,307.408078,54.22317,163893.145311,1581077.62853
13.592411 ,5885.375852,245.823262,61.160787,44113.187143,360935.75741
0.891957 ,5211.693768,275.518551,36.860478,17726.468685,546433.687018
0.911395 ,4610.165076,255.740799,59.294583,21958.762952,493673.542583
0.945077 ,5510.738005,573.058077,63.138234,14541.426729,238143.742765
0.988836 ,4952.022386,266.056286,37.598233,101348.394702,787139.536692
1.023991 ,4789.647683,379.684905,37.169118,18811.095747,760632.86222
0.98929 ,4673.423351,254.509704,51.924938,8228.166503,581011.85492
0.94733 ,4925.394119,422.620628,54.699662000000004,18520.748895,1547519.843811
1.374813 ,5061.967081,423.664814,82.403338,19877.213674,246366.451784
0.893173 ,4969.319671,290.350736,113.163557,58944.980956,490188.057369
0.905402 ,4875.678993,255.076285,55.292064,88106.40796,3284015.329029
0.947226 ,4603.970685,583.838403,75.179919,2453.012165,863417.864597
0.894685 ,4993.313725,427.546493,90.421532,15247.926111,358194.660174
0.930029 ,4835.400487,255.026071,54.760286,12370.43296,516745.421233
0.903096 ,4835.543445,234.571459,36.74088,25513.800437,247685.139446
0.939842 ,4197.518847,505.635835,57.203071,92470.542922,590946.861763
1.033796 ,4964.207121,524.81184,63.596273,83360.905539,1041221.517895
0.92143 ,4649.168273,447.658375,50.61879,24204.663919,321911.884901
0.872012 ,4270.339063,530.142456,58.616723,56143.847056,356454.047491
0.966515 ,4476.330143,479.57466,41.659918,25352.09139,237187.216125
0.898981 ,4311.338871,557.236212,61.405001,40143.43946,433526.803405
1.115536 ,4312.141954,621.368266,39.001691,91284.837895,2903921.431115
1.076183 ,4525.553231,600.178838,32.617023,354360.770431,2503285.713055
0.898287 ,4412.560965,489.663075,62.88316,75058.705094,4704146.565493
10.986993 ,4205.431459,412.773125,60.339387,21814.672011,427886.410342
0.923453 ,4186.868508,575.925489,52.262441,29514.160264,393963.011521
3.095797 ,51951.072814,8637.140708,709.748994,15192.581277,807809.324035
2.6306380000000003 ,52371.263938,9062.636618,625.724305,15320.360295,827335.062474
1.5213489999999998 ,54641.606971,8070.325014,853.296656,16005.197036,842978.590665
1.263444 ,51680.15734,7162.242368,625.688862,16583.536315,839899.720314
1.5313029999999999 ,51543.890128,7436.58289,618.629537,15882.876892,923923.146441
1.9487100000000002 ,50812.852126,8218.365146,582.724702,15741.836174,965260.18718
1.407832 ,50344.061809,5352.76712,783.032972,16449.734091,892558.208027
1.31455 ,54306.931927,6075.518871,684.313026,16029.774202,913946.545195
1.370624 ,53335.53261,5196.068921,696.204189,16477.137972,1014705.872208
2.872092 ,52918.393514,5860.896473,968.117025,16278.001672,944766.145583
7.683696 ,52113.077647,5360.765629,837.617139,15997.020552,947565.424708
1.2783229999999999 ,50242.726397,4746.051609,681.898341,15991.18069,885744.745776
1.486808 ,52016.380834,4708.715104,675.555358,16085.652589,1015365.920453
16.58107 ,52886.133568,8166.011733,753.858314,15738.630581,998060.476185
1.302937 ,51458.729515,8125.537502,716.323343,14813.583436,990822.850273
1.3485610000000001 ,54268.260897,7544.900182,913.647097,15273.472273,1019383.633692
1.474843 ,54921.639855,6834.353285,720.876871,15146.832466,993075.826527
1.383346 ,54930.887266,9096.473952,824.926457,15005.834734,1045513.419828
3.5479190000000003 ,57219.614751,6687.301269,665.59435,15305.223205,1100126.339263
2.5509 ,56754.28031,6923.319005,711.119107,14329.127579,1023055.625481
2.379508 ,57002.733672,5635.359607,605.929937,15366.954095,996709.846877
2.314479 ,55327.189982,8639.823044,607.719886,14829.02027,965726.535056
2.165994 ,57480.039743,6122.342917,573.603697,14396.453146,1012029.526218
2.3530670000000002 ,55503.643069,5929.587655,602.35408,14387.717997,1041182.704696
1.397706 ,57833.928603,6695.681589,588.255854,14793.896637,1043855.720149
1.227874 ,50916.765296,5357.143351,533.362075,14971.654197,979154.08035
1.5542129999999998 ,57258.786202,5678.212521,728.022083,16126.059536,960668.24019
1.581415 ,56817.658091,4850.375968,868.602421,16010.289065,971060.100988
1.242483 ,48489.048974,7484.129518,638.423126,15619.534474,1021619.474116
2.153565 ,51555.077924,6821.30981,679.265267,15525.129149,949069.97631
1.730377 ,8694.128763,249.039212,35.442279,121.65922,112019.052509
1.9764089999999999 ,8620.989297,207.983213,25.396004,113.354068,134883.264852
1.312702 ,8831.713497,204.969327,47.637909,119.455149,110925.621548
1.3799489999999999 ,8892.589896,243.966373,46.533297,144.173849,112302.808483
1.434758 ,9179.372009,219.64802,61.329986,108.555662,111560.611599
4.132536 ,8493.9846,217.632146,63.609126,106.490945,115601.096719
1.409726 ,9918.609689,382.923771,38.00447,128.873953,124307.050648
1.3433570000000001 ,10102.024923,356.187543,67.165288,121.177327,125014.910427
1.456414 ,10032.219413,235.050922,70.401333,109.882964,125881.331387
1.392138 ,9036.894439,294.783087,47.204221,137.709206,131620.008013
1.411011 ,10015.534564,265.647978,25.732689,121.025095,114798.772697
1.389321 ,10033.499893,458.937165,29.8488,133.300201,139341.086726
1.401842 ,9466.659226,384.845439,74.828818,122.88081,120194.733979
1.268957 ,9791.578195,277.668491,81.202733,191.567973,124919.638245
1.319675 ,10319.835143,326.842301,24.777185,119.407548,120393.700805
1.413114 ,9228.049562,207.909256,38.708935,196.765714,122390.707197
1.895777 ,9233.768137,222.09633,22.189059,203.88018,123880.669829
16.114044 ,9045.371383,152.140018,26.141701,181.970254,123207.391186
1.365768 ,8946.899248,243.196801,41.173005,166.250522,126879.796814
9.740629 ,9021.195304,162.546778,21.803392,147.414082,122629.525145
1.425964 ,9021.173485,303.979372,24.876283,196.95953,122807.476297
1.384365 ,9186.95534,204.665227,25.668629,109.786457,124737.044263
1.4608970000000001 ,9136.111278,380.2921,17.298814,127.770103,125842.575386
1.713269 ,8751.810381,220.603963,20.301642,111.462718,116682.606098
1.383105 ,8497.966847,175.145511,19.101439,131.890026,131028.850138
1.437165 ,10088.7207,175.346158,20.176329,120.828347,121031.758219
1.377719 ,9950.241215,211.129492,22.604191,128.880722,125511.190209
1.886029 ,7993.047557,170.302723,40.102732,123.504306,120100.951703
16.970697 ,8460.918259,132.245627,40.884937,118.73225,122736.450039
1.284978 ,9872.078896,222.15612,25.704395,121.158434,125138.194601
0.389932 ,313.589608,52.565693,8.306175,7.591297,4615.715522
0.348046 ,346.798571,23.712595,4.93058,8.841251,4673.921682
0.335593 ,375.108466,30.199045,4.5435680000000005,19.732199,4345.796982
0.562681 ,372.525236,35.365501,4.307882,9.934239999999999,4347.414679
0.345246 ,357.945584,17.740813,4.344397,9.933610999999999,4583.699475
0.443487 ,366.698432,27.601835,3.544035,7.727692,4218.323346
0.385428 ,389.16559,20.6576,3.5464510000000002,10.232528,4536.474888
0.366157 ,364.54979,13.812695,20.671483,8.017054,4363.671753
0.376868 ,353.025512,44.132505,6.272007,17.968756,4977.963791
0.356676 ,382.313137,16.293018,4.933964,18.271945,5210.014523
0.395098 ,384.992887,33.144705,4.106787,9.499316,5051.59364
0.323504 ,359.794772,13.268536,3.718093,9.462941,4585.110663
0.361188 ,382.753588,18.881233,5.220763,13.334863,4622.794483
0.326378 ,379.750019,42.035539,4.586898,8.927893,4941.002694
0.334741 ,335.584629,30.458561,4.157685,14.089108,4575.269106
0.452407 ,380.747404,16.556854,4.689801,11.971231,4798.617099
0.346838 ,388.763802,28.391633,3.37834,21.823281,4738.529157
0.383237 ,459.855517,24.029337,2.722899,8.298007,4693.051525
0.36936 ,350.424767,23.748789,12.89823,10.049124,5027.752358
0.323714 ,348.186493,28.548897,6.132628,9.905859,5361.929386
7.052244 ,350.066002,15.947934,19.270438,10.950306,5373.65601
1.4838390000000001 ,326.865794,27.676697,18.469013,7.812902,6059.458569
0.320987 ,365.477265,22.485688,3.415162,7.938131,4789.717362
0.344696 ,340.752657,17.962094,8.904427,8.307749,5098.973616
0.326703 ,342.784892,11.682899,5.595707,8.307265,5214.444515
0.336547 ,333.377479,30.30351,4.572321,7.861051,5230.761793
0.338233 ,342.780344,16.536843,3.930807,10.664683,4220.887224
0.331598 ,378.113292,14.40816,3.552004,7.907966,5042.678959
0.330353 ,351.532087,42.162488,6.931513,9.449801,5036.484847
0.491461 ,416.213375,15.398558,4.027754,18.339219,5270.112806
0.230445 ,1406.728915,17.638774,9.37803,14.455601,16541.925231
0.252157 ,1480.974954,14.430511,8.301768,16.403278,15408.908132
0.233238 ,1468.761321,26.689261,10.639452,19.629519,16564.36342
0.252139 ,1303.369956,15.085691,11.313465,26.266252,15790.172959
0.255383 ,1501.782358,36.714872,13.750046,19.204625,15633.047456
0.586336 ,1470.454531,10.970214,9.853384,31.955361,16378.817937
0.258801 ,1490.195371,14.173374,8.575306,19.016913,16515.916878
0.263782 ,1496.454347,10.453723,9.748319,68.20894,16930.280375
0.240423 ,1413.49844,13.086116,32.771869,83.029577,18097.475867
0.253197 ,1485.303238,16.709173,9.793907,74.340799,19260.305983
0.291749 ,1430.129845,14.158358,10.624759,20.254903,16881.942332
0.289199 ,1467.258665,15.316834,8.199782,23.371953,17303.067783
0.390902 ,1708.563695,14.708053,15.048325,24.645695,16549.037229
0.253756 ,1433.317655,14.011556,9.343588,34.976871,23622.089164
0.518028 ,1487.535397,16.934437,7.966446,75.13084,15711.300139
0.478867 ,1694.980376,12.094216,13.558274,39.933138,15898.305743
0.241371 ,1453.583945,12.316705,9.263793,12.990891,15327.959576
0.254263 ,1467.59564,24.818793,10.246636,31.142363,15890.815702
0.277697 ,1493.724042,16.994077,8.488931000000001,13.729377,17781.455937
0.253575 ,1430.938917,27.649024,10.470314,32.985366,14426.265192
0.272027 ,1472.697653,30.636643,18.773319,57.281359,16362.669714
0.27152 ,1451.595681,38.514731,18.993195,64.021976,16834.679872
0.23753 ,1464.338253,9.81092,7.334765,24.22401,19080.066436
0.238988 ,1388.762287,12.271965,14.709701,10.690219,21422.802869
0.244361 ,1430.134379,15.11017,9.066654,11.07779,16741.336637
0.26441 ,1411.478624,20.12183,14.550179,10.667895,15789.674318
0.404043 ,1571.580991,32.4444,10.99225,24.051671,20622.950106
0.746422 ,1392.125918,15.034047,10.185877,21.844463,17119.584985
0.280783 ,1881.028408,18.177426,13.826232,59.162975,19688.01137
