RandF,AdaBoost,XGBoost,LogitBoost,Bagging,CAWPE-S
526.393428 ,1174.124738,1852.509651,9918.246026,930.482,13332.316383
458.066027 ,1102.096599,1809.94046,10065.420622,914.338732,13787.743854
540.172973 ,1140.463698,1940.997348,9813.488953,960.560093,11850.3736
437.959977 ,1108.318796,1724.823234,9549.14811,934.102304,13174.410417
384.691141 ,1070.417469,1702.130577,9743.14833,852.908523,13878.185549
488.167194 ,1101.668725,2070.775843,10005.219559,963.289092,13566.922305
423.82889 ,1068.38924,1819.565281,9878.901166,933.352117,14373.57076
454.187836 ,1056.652981,2100.876526,9944.115219,977.361132,12817.659519
420.251768 ,1109.674721,1869.579919,9548.574131,905.926851,12942.884385
391.680708 ,1104.648879,1641.823946,9840.755702,852.071489,13791.401321
452.606583 ,1154.872054,1819.964818,9738.966078,893.037335,14170.567176
488.187865 ,1120.46023,1804.528234,8954.548885,877.373599,14514.925035
493.019326 ,1123.358073,2002.759243,9293.145076,884.633158,13101.876385
424.453904 ,1173.583559,1757.287028,9225.46421,827.076341,14021.823919
421.351379 ,1155.209123,1841.448152,9255.720388,830.396667,13412.753296
461.475485 ,1148.694729,1905.621575,9120.26465,1061.805751,12371.362877
444.558277 ,1165.791281,1729.581991,9399.544893,1116.680754,13642.527793
431.966789 ,1126.132363,1844.456917,9403.025827,944.193442,12444.261142
422.970855 ,1104.633123,1836.60451,9272.744644,1113.226737,11820.719121
460.400434 ,1119.704221,2137.493624,9439.937355,1100.126003,12802.459018
483.088439 ,1139.209803,2205.468287,9215.092564,1131.027018,14629.960647
384.743422 ,1121.969527,1875.873909,9399.634591,1065.635912,13437.482707
423.955965 ,1121.586493,1928.427265,9219.185555,943.249134,14928.223746
434.813465 ,1106.180231,1798.903834,9238.74899,916.676035,14077.561158
383.638068 ,1107.238293,1666.537407,9446.647473,912.823102,13140.173393
205.255088 ,402.675849,1096.661059,3099.602039,819.2471,5232.031075
214.895183 ,412.428422,1232.687004,3010.465805,439.214384,5583.895432
245.243031 ,427.6058,1216.355434,3040.491938,757.050322,4942.185586
242.32783 ,443.083844,1194.299711,3116.126649,485.166957,5824.385764
247.484362 ,438.097467,1315.612431,2819.084671,443.30072,5328.529851
245.121307 ,402.965486,1185.429782,3074.047175,460.006843,5477.347704
235.44781 ,432.907763,1179.555248,3087.417397,717.58542,5719.478743
246.276719 ,399.64849,1335.422431,3060.275279,493.68828,5879.797851
246.133072 ,379.482381,1179.222096,3275.682068,623.76973,6901.295229
268.653647 ,434.23162,1250.852753,3109.282334,743.033844,5565.155569
227.093413 ,465.641605,1263.891621,3149.585541,718.630408,5695.820393
252.43843 ,464.992764,1146.220403,3107.328654,642.365067,5625.722674
237.204933 ,452.910664,1171.992728,3280.70686,591.116978,5363.640261
255.696563 ,443.588837,1241.363576,3373.860104,506.902042,5974.058896
262.476479 ,339.277105,1509.033247,3340.593735,554.479907,5344.110061
244.562861 ,407.714748,1453.55498,3138.9329,452.50834,5374.076148
260.325714 ,393.838381,1406.223987,3133.185621,955.484657,5572.298538
236.231604 ,398.756345,1435.091435,3248.162967,401.964771,5736.949464
388.778235 ,409.28091,1133.436466,3193.888496,450.659913,5368.5079
288.371412 ,445.34731,1148.26182,3232.926538,573.406351,5420.927148
266.87841 ,444.57407,1097.43911,3127.110319,557.440939,5645.618973
263.266402 ,359.864702,1116.669767,3350.683425,433.911952,4882.423842
256.683104 ,414.625434,1198.816477,3184.529472,476.23735,5396.877408
269.94085 ,440.406162,1153.385916,3286.526647,450.369619,5685.881558
289.420478 ,409.361921,1130.14688,3194.260377,680.192546,5464.734849
243.542399 ,377.723971,1126.49245,3400.607128,539.462269,5903.127214
255.659846 ,402.606026,1034.045062,3230.401856,523.461627,5459.099636
287.576513 ,374.329573,1093.946207,3227.867337,764.160156,5172.704586
236.903127 ,387.845772,1138.472189,3188.623227,466.584877,5056.414809
226.394567 ,366.065283,1128.283752,2799.838181,366.580188,5275.554232
112.041678 ,18.876678,732.033411,2487.996364,140.410337,1875.342315
122.680924 ,7.887169,946.618974,1799.981986,119.26313,2154.22471
106.950581 ,27.912738,937.930572,1775.4703,121.333048,1863.753276
119.91527 ,9.50754,970.3758,1769.177928,121.600833,1930.590673
138.354452 ,45.684695,699.188889,1801.606357,160.303021,1806.499664
178.142095 ,32.156032,708.302809,1734.428579,152.026115,2119.994787
151.693325 ,23.185286,721.124217,1723.246664,113.964082,2018.969157
119.238502 ,32.985378,668.117449,1760.829348,232.013529,2733.023969
115.201966 ,42.07575,683.174197,1775.063657,113.942279,1771.763568
117.57422 ,12.389089,900.994095,1814.429621,242.490679,1842.648371
142.101718 ,16.98815,910.549307,1752.914089,156.798437,1846.529517
124.076652 ,12.502712,903.841878,1750.415157,123.051003,1951.619721
115.28937 ,14.873187,720.86443,1655.878688,122.989327,1897.685634
133.093732 ,8.613183,724.802954,1714.199933,181.725278,1837.129336
273.105522 ,9.260263,721.485205,1712.501537,117.90867,1811.813256
104.274061 ,23.484661,695.994061,1734.157606,202.369039,2018.338712
109.461774 ,9.979787,729.204901,1626.707706,110.386692,1853.542135
133.693607 ,44.081572,748.029251,1752.386251,114.815277,1821.161536
112.938344 ,10.096806,877.246745,1780.290924,125.327167,1665.696147
119.597344 ,23.536854,874.093384,1719.479464,123.559189,1878.969365
117.086933 ,7.760759,777.92155,1749.914949,118.555521,1694.159914
118.885916 ,16.869954,830.833514,1790.704603,124.558755,1869.578333
146.060402 ,21.86838,827.54762,1737.129671,123.108557,2359.78229
113.465637 ,14.926844,780.046627,1831.386624,141.269603,2208.340052
124.71223 ,8.246999,794.770064,1760.052922,124.016079,1805.880629
113.951686 ,8.52777,684.808771,1738.271139,114.852636,2679.384837
142.048795 ,25.16346,699.494355,1791.816625,106.452384,2677.986446
114.715958 ,48.881243,694.990669,1811.915231,115.100306,1659.952022
113.075458 ,32.463055,754.075615,1633.532445,128.150226,1852.052907
147.235678 ,25.54879,735.686218,1659.175015,124.035975,1832.971885
534.451169 ,59.358626,5107.276653,11571.048593,458.401526,10212.215004
523.225978 ,55.225405,5174.495309,12709.649787,464.440839,10581.676217
521.483309 ,32.230694,5542.526016,13065.389371,505.347615,10888.612476
543.535557 ,19.575112,5525.793164,12758.501501,475.378479,10331.742988
521.183163 ,28.741713,5556.415386,12748.893467,447.18368,10425.980599
961.957637 ,21.827441,5433.835832,12858.516482,441.677632,9693.855064
783.772773 ,34.186351,5540.904204,13271.516223,428.041132,10321.665422
954.156319 ,48.981638,5512.491444,13377.25866,426.592291,9245.897866
988.004182 ,19.963961,5105.626129,13027.9863,609.391631,10068.024765
669.43811 ,57.428927,5851.914255,13143.807222,475.686526,10063.33915
647.775815 ,94.255805,5769.010474,12588.215931,504.304928,10470.649713
697.026315 ,23.115084,5912.735997,13357.144765,489.745468,11145.257868
804.816125 ,89.961829,5804.56698,12843.868453,623.717939,10691.995977
664.187899 ,49.109284,5922.067222,12704.020426,579.792463,9969.332225
1023.42514 ,94.210411,5842.419936,12340.096751,595.079167,10457.783467
761.340305 ,64.352887,5723.63299,12465.328195,469.825729,9597.678291
506.475006 ,89.541,5826.412154,12611.495761,569.286284,10190.235471
533.231403 ,93.88965,6085.875142,13855.76924,797.503971,9829.446821
500.827842 ,164.661111,5707.948842,12914.237718,585.207071,10673.440323
625.454249 ,62.707694000000004,5745.424597,13296.398538,578.746371,10715.061595
535.910986 ,120.017,5821.07186,13079.617239,780.39631,10338.465458
549.380587 ,128.047426,6065.763435,13327.044744,649.790792,10727.155439
549.418353 ,75.938463,5947.498197,13457.960113,585.728626,10322.241351
545.681865 ,211.594315,5735.400202,12842.172872,663.82087,10007.46974
552.770299 ,67.248145,5767.837399,13187.61735,558.367191,10050.826268
474.632911 ,144.505458,5798.208225,13542.954459,473.972323,10352.537152
529.170586 ,93.316098,6034.320966,13350.661268,514.247847,10467.372226
533.7926 ,75.013004,5846.28025,13285.726672,515.745971,10362.001174
1071.12395 ,180.8847,5890.539796,13325.559638,640.241839,9863.119435
1227.982247 ,65.700779,5699.12007,12965.616989,474.066615,9616.634649
1812.874895 ,21.821832,11073.277522,33831.59367,2600.721097,35371.862727
1830.401822 ,71.594485,10998.627724,34356.603988,2788.474966,34992.907962
1755.063119 ,37.263509,11138.476666,34344.489975,2620.211842,35343.545645
1721.116445 ,96.380698,9960.665301,33013.786639,2580.225431,34647.045882
1730.148238 ,96.696552,9775.018402,36026.024319,2580.283929,31411.128844
1792.644335 ,61.783597,10201.047537,33731.534766,2723.386595,30900.10871
1807.756915 ,110.203072,9486.013923,36650.546981,2592.91571,35440.121548
1837.051215 ,110.965447,10499.312642,35332.75616,2757.621227,35850.176541
1687.69954 ,44.565509,10087.928961,34063.64846,2767.081634,36606.699808
1741.298937 ,116.569316,9967.558009,36367.090663,2863.928362,34508.844027
1791.725777 ,44.779896,9498.346936,34236.893069,2959.506884,40088.325783
1860.617622 ,61.071909,10164.897721,34629.71938,2725.360322,33749.328042
1822.802165 ,63.521024,10950.019752,34660.637316,2523.338718,39262.804781
1838.242649 ,86.865263,9832.277136,35211.604227,2785.597641,36881.754226
1828.399811 ,169.310688,10841.731025,34352.709487,2731.012323,37015.940997
1829.164481 ,58.059581,10769.30383,35076.020331,2681.474636,37515.286773
1710.048626 ,57.772765,10412.450027,34774.194565,2644.541476,36511.422809
1783.218694 ,48.565513,10729.462661,36249.827143,2530.950994,30244.487186
2195.889343 ,64.420344,9798.420315,32928.852904,2182.31961,34983.253392
2254.405689 ,86.202509,10213.808146,32675.355498,2169.22294,35256.936368
2394.679784 ,34.42399,10221.158086,33844.251412,2343.549977,37963.787318
2232.208462 ,21.655287,10991.923264,32949.059929,2575.087324,36246.792671
2282.694298 ,123.316231,10934.987216,33216.270714,2530.182582,37927.945281
2267.331768 ,107.198753,10728.672249,34070.520865,2566.635343,31973.282958
1951.147678 ,103.395572,10655.220554,34199.967367,2561.869687,36571.634852
1948.419494 ,56.984508,10503.364672,34581.909378,2517.571832,38164.541632
2113.286704 ,121.888264,10746.349369,33511.333968,2567.013803,36751.090226
2011.676714 ,133.841787,10834.598563,34041.508276,2573.827752,40091.624181
2210.101587 ,117.633932,10559.026222,34625.453138,2557.871851,39574.807754
2064.070845 ,132.53561,10931.748806,34528.875705,2534.469389,35721.165067
3416.295185 ,44.617734,29235.757055,111968.797466,4471.07781,185073.640955
3134.71809 ,17.476328,44321.836331,100296.563281,4712.988268,795862.716022
3270.091159 ,19.431681,43836.519427,103814.846245,4657.211898,234830.378417
3090.376952 ,18.415903,44213.669393,104231.402934,4650.410782,1581077.62853
3577.099782 ,101.531897,40776.462203,111269.825795,4645.235606,360935.75741
3518.423564 ,39.096608,28653.000711,109889.843034,4441.053612,546433.687018
3231.79841 ,55.92187,29037.76594,110940.734374,4918.213586,493673.542583
3379.526785 ,75.579047,29835.445099,112692.618234,5100.092144,238143.742765
3695.537457 ,88.675143,30008.652743,112394.603029,4792.295626,787139.536692
3387.06349 ,89.115237,30095.250174,109795.658923,4961.56185,760632.86222
3469.669633 ,95.286536,29184.606127,111863.573078,5129.879157,581011.85492
3562.994014 ,38.469253,29570.988517,112067.962036,4712.055375,1547519.843811
3277.084667 ,54.033093,28674.184056,109840.006326,4840.395966,246366.451784
3383.339002 ,83.722058,28282.968389,112598.472186,4834.485859,490188.057369
3309.189225 ,47.501103,28234.776218,111074.675164,4826.065025,3284015.329029
3382.175253 ,38.162577,28978.087489,110782.574019,4414.628891,863417.864597
3579.175538 ,59.130678,28969.530451,105884.920579,4308.21869,358194.660174
3249.792919 ,65.567687,26696.914816,111598.31676,4569.305456,516745.421233
3605.750396 ,91.90555,27688.23512,111120.774525,4372.661404,247685.139446
3024.428378 ,39.727764,26379.457557,109110.326751,4603.798471,590946.861763
3000.210592 ,75.346369,25565.264913,110056.278748,5207.547393,1041221.517895
3031.776283 ,31.826148,27623.720679,111457.023586,4880.869406,321911.884901
2884.930652 ,57.463294,26558.835322,107980.381077,4866.976186,356454.047491
3039.793039 ,93.36977,29217.968586,109444.39684,5161.12422,237187.216125
2920.913346 ,63.758476,29525.850458,108009.91023,4832.084989,433526.803405
2957.375219 ,72.384871,28562.369156,108542.144973,5103.791387,2903921.431115
2881.058126 ,79.12431,28815.691063,108645.457986,5054.35026,2503285.713055
3104.368849 ,91.452667,29363.228383,108271.412863,5141.148993,4704146.565493
2918.615019 ,54.192223,29420.209102,107780.634657,4866.932429,427886.410342
2443.555686 ,88.82498,28717.572655,111133.486767,5049.741965,393963.011521
33382.797917 ,44.0603,353021.967057,1139667.753443,30288.504114,807809.324035
35165.616766 ,66.399119,352408.123188,1137633.576091,25512.926499,827335.062474
33901.214296 ,44.759318,355550.965676,1118731.359895,24719.219177,842978.590665
34523.561785 ,70.805081,408222.675806,1102002.896676,25658.978409,839899.720314
34793.00149 ,30.65026,410090.439412,1108354.68285,25248.894774,923923.146441
34635.713197 ,49.160423,410669.207344,1140929.600872,26063.381709,965260.18718
33923.530446 ,58.157896,404577.54672,1130367.381716,25714.05583,892558.208027
34482.806746 ,29.731654,411969.336477,1140687.774395,25267.086684,913946.545195
34879.750828 ,29.255013,403169.394138,1130391.354848,24833.710386,1014705.872208
34351.768129 ,41.477391,411783.515277,1140082.570632,24962.013985,944766.145583
33827.687142 ,45.658268,406728.206865,1130672.772656,25536.010829,947565.424708
34762.053482 ,34.070733,406214.182264,1092547.743522,25042.5619,885744.745776
35110.313919 ,34.699645,407554.340053,1116844.447404,24863.910151,1015365.920453
34568.782889 ,39.289714000000004,407965.160601,1109070.111267,31998.523662,998060.476185
34516.455884 ,36.796357,402559.211079,1108933.066272,29483.772238,990822.850273
34546.286543 ,31.287402,411073.775866,1125719.86838,30786.778711,1019383.633692
34147.20014 ,38.915183999999996,412327.270275,1103910.810065,30845.728582,993075.826527
33320.107584 ,37.286215,409456.295951,1098725.831529,29863.535768,1045513.419828
34974.26642 ,46.439485,389879.03731,1079565.360377,29844.395317,1100126.339263
35231.23086 ,153.627568,388313.924244,1123812.181912,30656.598592,1023055.625481
34248.254093 ,47.698823,387693.579817,1159810.089693,28726.712833,996709.846877
34236.932871 ,52.836526,387077.466119,1158188.582809,30861.114106,965726.535056
34438.273461 ,91.216625,391311.396566,1149636.255172,30084.079652,1012029.526218
33926.424791 ,72.057422,393519.066581,1145926.302702,28272.074595,1041182.704696
34419.21742 ,124.171706,388894.522139,1139891.703018,24221.14721,1043855.720149
34444.141279 ,47.413282,390138.627782,1172173.704584,24583.163521,979154.08035
34699.881741 ,137.840971,387424.520102,1100406.207307,25466.818074,960668.24019
33987.62547 ,78.334825,366984.705697,1094605.883033,25472.929211,971060.100988
34243.260839 ,55.816191,374891.617331,1092546.447381,25728.759803,1021619.474116
34635.134931 ,55.721234,372214.50039,1071249.482606,25047.387846,949069.97631
2896.98934 ,2207.093972,13981.268133,38075.345161,3461.446579,112019.052509
2964.539862 ,2122.638686,14439.968913,40802.754807,3375.699288,134883.264852
2808.737716 ,2116.237018,14493.063135,42483.68776,3511.214629,110925.621548
2760.109301 ,2181.147063,14001.668102,42856.414729,3417.3449,112302.808483
2881.188577 ,2202.664011,13460.632296,42942.733422,3444.388501,111560.611599
3037.368631 ,2207.060578,14478.530722,41980.125844,3518.035131,115601.096719
2917.618322 ,2147.091981,14770.602706,43338.542412,3402.023485,124307.050648
2915.66123 ,2160.463631,14440.732699,41557.598098,3436.045093,125014.910427
2869.314614 ,2198.6173,14749.581441,41958.259599,3269.68345,125881.331387
2777.754502 ,2136.505828,14755.559045,41495.938851,3541.204886,131620.008013
2916.927867 ,2169.819253,13907.470904,41545.619402,3186.206985,114798.772697
3083.624375 ,1954.627702,14822.508887,43018.179161,3290.691124,139341.086726
3223.882005 ,2008.851285,14776.159965,45545.873479,3974.749833,120194.733979
3092.357337 ,1978.399614,14667.962249,43497.622158,3996.701821,124919.638245
3053.421818 ,2173.401999,15094.514059,43506.740456,4020.915148,120393.700805
3181.334478 ,1945.869108,14614.317751,44782.107256,3612.959276,122390.707197
3048.984632 ,1872.993096,15163.154577,43666.659528,4307.821934,123880.669829
2871.777489 ,1942.47177,14650.682602,43044.42677,4116.153034,123207.391186
2927.532993 ,2103.480718,15165.507025,43032.724282,3654.772582,126879.796814
2961.822386 ,2077.804531,15138.709757,44004.519128,4002.290468,122629.525145
3021.700061 ,2081.244911,15140.164915,42317.070195,3658.8233,122807.476297
2855.360898 ,2081.887236,14050.415411,45237.356228,4120.602288,124737.044263
2878.820396 ,2137.409516,14092.294964,42497.140297,3734.137569,125842.575386
2924.648343 ,2061.604407,14142.630717,42956.682445,3983.135367,116682.606098
2906.122172 ,2088.509791,14685.266039,43660.920234,3754.549056,131028.850138
2849.370064 ,2061.909494,14692.193212,40544.548125,3285.133966,121031.758219
2762.569838 ,2083.957102,14655.436357,37343.080992,3526.880314,125511.190209
2774.889203 ,2150.844143,14745.129254,38782.223268,3506.936638,120100.951703
2487.794263 ,2035.245414,14559.67596,39759.605242,3402.104759,122736.450039
2307.40885 ,2141.424748,14739.383841,38111.70609,3496.508459,125138.194601
