RandF,CAWPE,AdaBoost,XGBoost,LogitBoost,Bagging
48817.148196 ,2171386.842524,46.853831,33286.032213,642194.926133,22343.796667
48234.140634 ,2246963.338488,23.951472,38415.635394,597464.510951,24541.42886
49849.979494 ,2274804.349638,23.323691,33776.385897,526248.89783,25094.589884
47827.087501 ,2262014.438369,22.707076,33344.793671,519909.311068,24708.014448
47901.183148 ,2586548.914698,24.83795,33547.566222,564332.099503,24308.45635
48068.058616 ,2228332.328721,26.879544,34199.679342,652979.2937,24653.08492
48089.173959 ,2234212.005396,23.062477,33981.124527,628638.710488,23594.439508
49760.785685 ,2244397.603601,24.17916,33256.483255,627074.809397,24810.254233
49643.111759 ,1992547.113608,30.479523,34974.909827,579655.637048,25439.658398
48685.225499 ,2225219.105503,27.987227,33245.124179,601624.068662,27737.898712
50266.512988 ,2257998.379505,33.226439,33101.890107,570941.980819,24293.389794
47956.361629 ,2184812.868895,57.619509,33400.881273,569597.67484,22218.264314
49280.992227 ,2423161.829826,22.457804,33499.650865,534470.593322,22919.570053
50592.436592 ,2197869.233356,47.139525,33456.357157,545406.987587,24212.141921
47959.114909 ,2215986.460019,23.093327,32922.629308,552795.762049,24352.560164
49951.884444 ,2201170.332438,38.004346,34744.868911,605421.591202,24400.179883
49500.822805 ,2193883.262963,36.494508,33392.300161,619231.175664,23312.48993
51020.381557 ,2301044.030462,24.030771,33489.53863,599875.754958,25214.971323
50769.975082 ,2365589.779467,36.432919,32975.510574,588416.463763,23087.337656
49002.10934 ,2374653.924045,24.06238,33527.1567,605970.236112,27538.704127
50747.680707 ,2363987.245154,31.670409,38678.487924,678804.839614,23839.611746
49106.250377 ,2348909.601495,24.944392,34295.526635,602563.061381,24237.56518
47749.431886 ,2262788.640982,31.861513,33766.90391,546726.960309,23204.712712
47394.538038 ,2253203.628886,29.50981,36979.892315,567588.833765,22739.531546
11157.890037 ,68737.283011,42.249336,7726.665376,76401.310568,1766.853765
10599.487375 ,69922.913344,20.508829,7777.605919,75838.57772,1834.643548
11136.088989 ,72298.381898,75.439245,7553.622933,74794.715928,1744.917376
10966.958547 ,71318.716452,14.836345,8486.354237,79371.464632,1865.035755
11479.589548 ,79545.102777,18.435297,7596.356367,71985.348262,1786.957316
10960.115134 ,64876.040298,43.45561,7821.652511,99643.515757,1830.606659
10599.314636 ,67752.887642,19.920313,7694.238494,99136.757518,1838.570978
11263.713407 ,66999.734941,10.657444,7896.159905,80216.028432,1714.820933
9874.052046 ,66654.757998,19.05531,7602.680781,66216.569027,1795.747002
7507.113631 ,64844.407093,13.094067,7906.858502,73438.748169,1791.286121
7476.030766 ,63281.258468,15.432161,7722.125159,79743.813738,1853.653747
6993.672629 ,68578.398265,14.253661,7601.651662,79365.4991,1859.634655
7436.683177 ,66628.752075,14.758526,7582.115709,76678.323539,1813.234084
7607.854332 ,71556.748855,19.774938,7890.139278,74165.453623,1752.00831
7063.732158 ,69257.357377,20.912506,7669.837569,78117.608114,1930.274696
7784.652963 ,68892.023146,12.858154,7648.467196,71919.98276,1807.573256
11618.483456 ,67477.800418,11.54316,7720.010601,74721.148694,1806.023227
10257.647863 ,80886.519056,23.352957,7745.361893,73857.617398,1785.806895
10424.726816 ,74140.375448,21.004572,7707.558527,80930.007376,1862.890206
10056.335734 ,68560.050344,56.236221,7649.834966,74967.524355,1962.505385
11217.997607 ,65524.176134,79.642975,7764.308803,75669.525099,1741.697306
11167.287993 ,66637.121284,37.578229,7719.527371,76059.927492,1823.651913
10826.575312 ,76956.459827,26.677406,7866.154293,77444.318597,1846.913157
10484.693286 ,71984.137937,45.262212,7862.375736,89468.865327,1702.83575
10460.548565 ,78754.270557,30.04595,7620.17605,80318.513992,1755.613507
10359.264526 ,82710.906147,55.282353,7706.093233,77072.586804,1781.565665
10902.462738 ,81925.011179,38.046904,8836.3547,73851.670822,1891.860013
10980.907003 ,76364.691527,36.525402,7714.914254,74789.37327,1741.248227
10723.523927 ,78088.584376,14.178588,7902.669858,74909.983352,1863.488301
7711.796867 ,73200.71978,19.280888,8138.059219,73568.33289,1786.863217
68626.820749 ,295780.197794,6513.219525,9120.223836,108575.384361,15995.906884
67997.695728 ,459273.509501,6272.600702,9134.520327,105635.473615,15168.71267
67322.027392 ,322803.340241,5750.674596,9108.824288,114030.614155,15300.308057
68416.972278 ,326369.229752,5756.557327,9163.806702,101957.6026,16187.216157
68579.74558 ,303729.756709,6109.211926,9104.434501,124845.71095,15430.625554
69368.784892 ,353552.069605,6084.819212,9121.179325,109129.864677,18483.227891
67868.777648 ,353666.909818,6492.400676,9208.233635,112954.436644,13697.152868
70004.641174 ,318292.927166,6328.554728,10531.73032,97108.005677,15721.3859
68027.301453 ,303599.141447,6641.01375,9127.340875,107581.312174,14599.517554
68654.125026 ,316851.301615,6140.160187,9122.138227,115181.199254,15171.915411
68112.052562 ,333639.371754,6292.945288,9200.828172,109442.42925,18201.18322
67364.267701 ,332647.233426,6149.196597,9126.605545,94366.064037,17445.600218
65551.103914 ,330498.410492,6105.498899,9163.00847,109789.879384,15507.778056
67657.33805 ,314574.639611,6599.825007,9178.208762,101848.750807,13834.865942
68921.034435 ,317409.273694,6484.138301,9146.819775,95709.953496,15472.159772
67504.139149 ,350016.101729,6108.316534,9156.533139,104897.62208,20977.405503
67345.663851 ,290059.96757,5873.913189,9206.713484,104765.126861,15865.103244
68291.834718 ,335902.777884,6067.525063,9141.560322,101822.934724,14599.357584
65721.116373 ,333853.555872,6353.167268,9094.124293,101047.666938,13915.606992
67469.959062 ,331451.931469,6305.353762,9087.882043,101828.489456,15185.114701
66164.62628 ,305288.80188,5912.531014,9144.760075,103419.036886,14597.604242
68396.764071 ,363828.397074,5951.166599,9126.105492,106243.823126,14562.144847
53777.094633 ,330086.061572,6362.73677,9240.160709,97853.481892,15324.335423
53918.925339 ,361774.536973,6614.984293,9097.551033,109880.271391,14743.09775
55918.765448 ,359904.402414,6505.470493,9814.9046,104771.752923,15288.409958
56965.109366 ,358535.517545,6348.44742,9093.078107,102043.560649,15158.240445
56714.54419 ,359687.118558,6557.165039,9488.918622,102178.475455,15862.108364
72610.476028 ,327619.462942,6501.566219,9215.140266,104823.638388,14955.477093
75310.021728 ,299300.954111,6442.587971,9127.825811,103434.718494,16080.209045
75427.215159 ,317873.027601,6715.834056,9843.04946,102489.275584,17173.873902
3306.716795 ,5425.697213,126.663358,947.882345,2251.455665,264.868143
3321.694752 ,5903.216691,114.931503,960.967348,2202.915473,275.700829
5511.088722 ,5568.776275,122.925005,972.969348,2031.084353,282.357696
5092.932176 ,5940.938722,119.738158,961.672444,2043.33453,263.095411
5262.905101 ,7047.05478,130.104511,968.854823,1972.549226,270.306639
4990.116069 ,6465.642122,151.317741,990.047216,1983.915382,277.549634
5208.809929 ,6688.860538,120.308708,941.267067,2066.393398,272.669569
5333.255351 ,7393.008879,123.824662,1115.089943,1961.36351,251.824096
5254.600494 ,6480.045839,127.848642,908.925517,2016.175958,285.264864
5407.84402 ,6006.452037,131.379133,956.8399,1892.238151,279.157433
5396.194565 ,6953.294613,124.826227,971.13444,2088.63488,264.611204
5698.532397 ,7256.375717,134.836995,969.890525,2273.41964,261.254701
5348.996656 ,6300.33974,127.984883,972.257913,2169.638132,257.301081
5050.840649 ,6755.644427,118.104257,1003.245589,2021.643623,273.092078
5240.892403 ,6688.274956,122.840443,947.0807,2146.360682,279.595126
5398.547911 ,6694.076243,118.222726,949.008744,2113.943818,251.480444
5354.821255 ,6688.039008,116.425975,972.38762,2116.674224,277.630038
5541.208366 ,6444.107765,119.450106,974.061127,1938.522344,272.779974
4828.501329 ,6258.005228,125.024297,940.512721,2011.284896,450.389509
5529.715544 ,6283.319237,113.949017,975.211663,2040.572042,288.496521
5078.436305 ,7056.529608,119.337167,952.634189,2127.574135,268.038043
5537.332065 ,5819.816223,120.141812,968.784118,2041.953526,295.614825
5774.845194 ,6573.583992,122.557965,989.199979,2114.325331,288.719253
5250.458609 ,7387.479752,130.690418,966.82194,1892.756812,281.188999
4699.439564 ,5894.491865,121.610745,1144.456532,2094.662295,270.020293
5337.9079 ,6884.241674,113.251495,979.529038,2308.993804,278.480137
5505.911954 ,6474.051108,123.317564,1032.823073,2305.692168,284.571052
5599.052758 ,6953.113602,126.09127,987.108826,2257.507123,277.55412
5654.699713 ,6696.573092,176.040806,960.215439,2203.221059,288.040921
5592.929833 ,6762.047375,136.926769,1165.490693,2100.657271,306.573643
4149.383102 ,14207.715234,521.740761,774.404215,5658.526022,510.398506
4980.326258 ,14159.650688,470.176798,760.980074,5001.140266,533.486676
4262.813323 ,14308.340903,511.806078,791.166838,5018.144077,555.106155
4188.462257 ,14628.901876,472.452968,766.003521,5173.597676,560.846847
4095.405186 ,13995.43399,464.491407,746.411005,4954.839338,448.804178
4163.124534 ,16127.517514,459.66713,780.891737,4972.993698,509.237408
4524.938361 ,13705.986236,477.534684,821.110522,5743.293866,561.016548
4017.755095 ,13623.242928,468.371453,888.672278,4920.702149,465.737699
3813.073051 ,14625.354722,460.114725,801.363431,5050.329457,524.235924
3726.07605 ,15740.070502,459.627536,829.057975,5075.175281,565.756294
3524.527359 ,14406.563008,435.215211,824.477772,4925.414068,594.013921
3707.236514 ,10952.468462,470.938912,783.627278,4973.99718,517.899663
3385.626949 ,13655.170221,465.019023,772.913077,5317.798561,530.234256
3526.859247 ,13417.962912,472.881232,774.525145,5248.588013,516.37268
3454.957136 ,13307.919614,438.581772,800.904338,5175.85935,546.44466
3580.222451 ,14714.583238,454.727983,765.872596,5004.974631,495.628438
5639.228666 ,13328.536305,460.657789,758.677296,5057.896003,524.413181
5967.082072 ,12699.619132,475.627588,716.814261,5022.401939,488.404984
5398.794726 ,12934.51706,480.350557,706.996791,5001.431361,474.459994
5540.409082 ,14953.820015,453.27436,772.542243,4978.04389,547.361193
5781.799015 ,13421.252356,394.449916,803.924891,5104.033622,634.156654
5874.99647 ,12784.960137,482.076647,818.190905,5159.020156,529.534671
6005.497626 ,14046.56557,467.468468,788.034619,5481.388617,498.019523
5413.574422 ,13086.275821,471.134421,763.08683,4957.78186,492.160894
5699.045837 ,15294.179758,465.921426,785.893973,6544.156629,529.018133
6083.749104 ,14132.322328,467.956215,839.437912,5184.765657,558.076852
5551.667311 ,12680.91051,469.945297,823.63273,5174.003527,483.045308
5688.696866 ,13493.310863,461.830012,805.791739,5178.940093,548.651713
5981.473701 ,12575.353295,473.224167,757.958058,5042.19221,518.500638
5042.72241 ,11669.081735,478.017496,773.426297,4904.050817,480.357918
8035.842287 ,6157.556524,276.99093,1301.68916,4955.353283,778.265731
7200.982456 ,6396.58749,295.840736,1289.01205,4813.048745,773.12421
7999.001913 ,6483.197033,293.337567,1292.865701,4851.077011,769.438496
7277.019478 ,5948.296863,292.003883,1307.948232,4774.559982,658.811887
7263.875742 ,5171.794865,294.720595,1300.98065,5324.528906,714.222947
7517.190682 ,6066.194923,294.971266,1327.815766,5164.04382,753.517671
7494.143735 ,6291.988092,305.840579,1297.850138,4806.757223,1152.435316
8337.08471 ,5879.706194,283.50374,1832.414985,6306.187893,829.104997
8968.125868 ,6528.998408,318.219335,1307.866069,5381.324979,740.699035
8541.487324 ,7474.948759,291.476946,1333.948302,5712.812919,736.100785
9033.723537 ,7362.395685,312.547665,1294.652092,4718.783727,725.60683
9126.901291 ,7196.062746,285.03845,1325.841642,4755.09019,766.191167
8257.924632 ,7279.758364,279.234898,1323.179732,4751.590953,886.3064
8122.292388 ,6811.262577,310.234366,1299.973961,4866.321591,900.199715
8352.633257 ,6818.256062,309.653696,1292.510958,4781.98763,717.757431
9615.539174 ,9588.739126,309.577169,1300.446463,4842.626443,694.295529
8538.037672 ,9746.916562,284.703038,1293.006866,4779.591265,724.168117
9083.285232 ,9849.462397,275.269139,1287.758383,5096.467264,816.528217
8757.385106 ,9833.719147,270.14668,1296.482367,5066.974778,734.686303
8994.812742 ,9153.467912,307.320062,1313.685797,5034.120409,735.059472
9491.945354 ,10071.447267,290.781181,1349.480662,4837.936894,804.127904
10800.70736 ,9276.215848,296.840248,1301.089389,5348.933995,736.131799
10294.210735 ,9610.481342,296.12478,1304.502719,4857.361882,705.362537
9230.939127 ,9390.43022,305.823742,1303.998034,4810.213084,756.40344
10712.435691 ,9325.892211,303.445511,1311.849913,5007.653526,903.289601
10345.058894 ,9867.154166,288.99371,1304.833568,5137.426794,927.738396
10901.089878 ,10455.826375,293.264471,1419.514644,4929.348634,678.909211
9037.956758 ,9841.328051,292.283434,1326.27928,4744.484379,829.36606
8653.782429 ,9446.030177,293.175594,1296.987054,4905.435484,834.718652
10376.306083 ,9015.030075,308.017665,1358.524524,4879.728755,751.406465
9312.760125 ,17035.217305,446.491052,1706.830513,9265.56485,1271.194841
9660.27675 ,23591.32814,454.046886,1702.355881,9400.680717,1232.986501
9628.237623 ,24862.886023,446.388754,1712.218942,9920.237732,1178.784412
9579.255502 ,23944.989399,453.89516,1684.134792,9676.49165,1199.745541
10831.187432 ,20388.096681,442.085792,1693.147935,9869.41805,1201.206765
11254.597601 ,20667.822558,438.897144,1735.166764,9829.971009,1225.018467
10325.569116 ,21781.594373,437.218009,1698.526611,8530.651118,1232.415852
12343.960007 ,20014.152891,443.436552,2143.921859,8627.079525,1130.03108
11575.218009 ,20452.257721,427.724783,1688.169835,8469.05438,1214.835693
11914.841659 ,20051.39003,456.05332,1706.830025,8953.090014,1152.693154
11666.423267 ,23281.95654,450.43385,1713.918538,9498.373684,1234.932898
11045.440706 ,21185.777717,455.059375,1723.931299,9268.948562,1245.67023
11755.804016 ,20705.965962,450.565996,1731.904107,8964.928475,1240.653904
12129.188697 ,21751.121389,453.460782,1706.487717,9128.918811,1226.805274
11673.399467 ,21562.734771,446.388192,1728.626578,8754.493854,1177.863074
11944.597311 ,23633.212076,446.419283,1699.947532,8717.775727,1175.746094
11410.925325 ,19418.81527,463.009899,1706.605721,8935.812306,1111.348112
11495.82613 ,20528.630108,442.629586,1715.619839,9020.627529,1117.342452
11671.790494 ,20928.775459,389.032886,1696.769966,9137.541378,1202.788339
11674.278295 ,21554.561704,492.337637,1770.564462,8143.041853,1249.289171
11499.85471 ,21829.402908,498.041677,2007.757525,8518.342428,1256.104788
11294.010196 ,20519.257147,496.337017,1719.054624,8976.978786,1276.004783
10934.601263 ,20881.905578,464.925291,1693.16622,9186.309728,1207.657892
11636.373919 ,23933.745771,510.732094,1694.927498,8990.04,1189.010785
11547.01322 ,22619.064005,465.451628,1701.452323,8692.112867,1210.823622
11377.518734 ,22736.610261,499.117597,1698.13164,8922.154603,1229.576178
11042.962292 ,19927.342864,467.620495,1862.49691,8266.750042,1203.922369
11396.671444 ,22189.884355,502.643073,1729.555979,8784.594644,1332.382065
10963.012395 ,22229.910177,393.288883,1688.097424,8445.513152,1247.642042
10831.616553 ,20156.048901,420.098125,1795.18067,8868.379155,1343.466569
2721.096408 ,3921.320946,108.731895,655.286298,1657.931229,200.785387
2772.643117 ,4027.144269,200.505295,702.295659,1800.394886,197.281534
2624.729129 ,3753.329351,103.134917,684.307165,1714.335435,186.569894
2736.761887 ,3543.741712,120.610671,679.279573,1772.961201,186.469129
3730.365063 ,3571.62896,142.492436,664.462793,1768.994575,174.048376
4327.598023 ,3561.112208,109.077586,693.315432,1740.474841,230.211251
3236.473783 ,4825.106453,182.849225,623.044222,1732.446827,186.402465
3275.82912 ,4826.180851,111.271581,807.504743,1730.72729,181.229415
4038.207493 ,4853.019096,98.894936,688.935885,1689.423855,165.878769
3481.897019 ,4321.952918,101.880947,665.194708,1895.962139,177.902087
4566.180688 ,4517.874579,102.962327,724.157554,1930.395007,177.556686
4123.759882 ,4307.310509,106.257021,677.378591,1929.248259,166.629338
4164.853676 ,4530.535059,115.823531,638.883051,1894.413948,163.989435
4064.093443 ,4724.910133,111.30077,656.385634,1921.891332,171.752278
4121.978573 ,4486.513623,102.654033,717.000775,1631.090924,179.2987
4385.852049 ,4639.482345,101.494997,604.57396,1655.129563,162.419435
4432.312796 ,4746.419599,109.054844,673.046587,1686.951904,171.903603
4848.167048 ,4158.028503,108.490496,662.554254,1723.873341,177.489832
5520.04942 ,4282.183663,103.704805,690.604515,1710.371816,185.933578
4619.534934 ,4528.194221,106.758773,641.794134,1654.507129,169.043133
5324.596048 ,4073.031578,125.433916,659.002196,1638.197036,201.114191
4973.000634 ,4642.346858,90.64079,682.544424,1657.822314,210.474666
5330.436534 ,4135.006649,111.337698,702.822045,1719.300837,216.738689
5343.651957 ,4426.726263,106.852461,625.674681,1753.331962,202.678291
5280.664589 ,4682.104427,100.904327,659.203826,1691.254493,164.618567
4117.116844 ,4300.128475,104.316239,647.435394,1709.365064,162.824787
4206.265784 ,3951.916,106.16129,717.783159,1849.81437,157.973959
5349.868971 ,3836.653263,100.017577,678.919954,1825.863951,187.235232
5157.166249 ,4323.25944,101.624325,655.136111,1904.76106,164.338512
5203.79998 ,4643.627563,99.514526,697.761781,1758.48263,151.268853
28205.078263 ,62327.980692,26.734498,6655.221445,85503.180326,4089.324745
28578.71295 ,56056.219993,37.377268,6504.397832,87249.439245,4060.637615
28034.880974 ,81265.179311,37.648683,6551.759498,86061.76724,4320.299022
28422.524931 ,142258.10587,19.241744,6559.857138,87641.592967,4339.508627
28140.209498 ,60983.100305,19.845377,6528.977468,87816.278892,4378.217977
27386.380862 ,54036.571077,50.273295,6546.309385,86093.436652,4634.588364
28685.925083 ,71506.903089,24.947747,6657.030266,86082.68134,4121.862298
27607.339314 ,65280.720522,30.59772,7562.70995,87265.92899,3835.387715
25756.275866 ,52710.995367,32.88488,6503.76661,91263.825057,3838.42176
26636.547215 ,138735.973785,50.641926,6551.681967,86244.536051,4260.756108
25974.519662 ,76787.465092,20.252747,6895.872211,82760.317891,4174.103286
27031.222725 ,57720.876447,41.998483,6619.914199,86916.58303,4266.725705
26638.393158 ,53240.027828,44.049509,6602.04517,84065.412587,4441.257455
21411.997687 ,156567.313985,26.008602,6542.469876,86595.80514,4104.110867
25719.888636 ,59633.571282,19.072364,6517.249021,88746.702042,3937.632962
26362.622832 ,79740.601372,20.511937,6554.092023,88051.093542,4087.865641
26281.66737 ,57783.554763,41.401581,6650.516168,91871.286859,4281.698415
26327.304767 ,61718.194711,20.487051,6565.168524,87497.374158,4251.512347
26071.291182 ,53923.761849,21.000782,6625.57155,89057.906001,4089.153276
25448.539273 ,54556.917077,22.971681,6602.533032,107969.688469,4267.449524
25966.77489 ,54512.57479,21.154735,6546.187725,103574.35935,4251.547274
27331.971808 ,81612.636353,36.031302,6445.593464,104297.213565,4025.311437
27753.883872 ,53990.657349,18.103767,6601.56706,103427.845732,4199.476375
26949.748001 ,52944.506614,26.414865,6578.344467,104696.102028,4120.546027
27188.256424 ,46292.707955,51.001018,6578.837449,104850.878815,4297.737958
26301.027147 ,44281.391434,36.731555,6541.348597,105085.799113,4302.305933
27631.900135 ,45842.518624,53.320628,7035.452068,79906.416491,4567.518561
27372.519696 ,68670.93493,67.487717,6897.722724,83401.379016,4274.505445
27166.612693 ,50709.509948,41.599625,6586.562547,83823.672136,4015.276934
26644.27875 ,54409.900126,21.63141,6846.640283,84786.163462,4202.06945
111314.513456 ,266094.72028,39.653059999999996,24783.657022,378922.620228,21786.514402
112993.933767 ,262508.73327,28.234602,24834.340591,374738.174487,21750.837264
110946.678432 ,257653.656098,26.566029,24808.717207,393362.825272,21878.765643
111457.223724 ,259924.603718,45.367504,24625.873629,377815.131807,21003.717132
113001.681829 ,259941.679944,26.820806,24940.955722,378723.416457,21653.211851
114282.249904 ,254561.104117,33.631751,25114.820778,399498.945668,23289.681967
113341.725834 ,279202.813453,29.762861,24928.907642,376755.272839,25093.222634
109693.398289 ,275914.859477,24.662561,24975.158269,362577.493863,30010.125733
112058.322023 ,251884.382245,25.929754,24565.051251,360095.755075,21269.074063
111739.592378 ,267812.517136,25.518245,25007.968176,355322.705858,20416.520537
112358.125057 ,281657.646838,26.631374,24970.309877,358956.377032,23063.174862
113683.322781 ,286357.604223,41.587852,24646.67154,366038.148921,24490.233262
113831.558616 ,276282.102134,60.164775,24752.897308,358065.505384,21940.132737
113105.822134 ,305963.34184,27.165355,24526.532549,377842.508699,22882.157727
113207.326585 ,277361.469545,67.45672,24794.140823,400136.970549,21589.439685
112314.114554 ,286098.388407,79.954272,25025.557555,376064.162785,22379.342846
116640.075754 ,279642.600351,37.937611,25064.765995,380805.663735,30273.445498
112892.746374 ,286456.186958,27.016369,25479.759438,386654.945745,24241.27699
114677.481146 ,274251.17831,52.096385,24980.238279,375537.668302,21917.491016
115190.049807 ,271374.195016,31.212422,24784.280686,372721.089779,22397.820584
114311.386055 ,283390.187965,25.936495,24878.914786,380495.971817,21776.683389
116081.04152 ,267396.703695,58.622287,25116.09517,391284.371516,22122.321498
111087.424525 ,274730.236525,52.167096,24946.47459,376048.968122,33959.545924
115142.609008 ,270110.86926,43.343627,24943.792444,375014.382512,22382.201264
113694.801124 ,285101.924304,47.712221,25015.453853,384007.749157,24159.569065
116824.689403 ,236380.366182,41.926282,24753.92082,389145.072736,24136.90693
112081.948291 ,243152.853438,38.236793,26830.012245,384095.783491,22139.799533
114910.139456 ,240741.97223,29.812099,25930.049888,380636.330767,29222.524116
116734.557509 ,263573.518882,57.192222,24732.79523,377237.019295,21510.932348
118849.318336 ,239515.593811,26.774611,26570.692999,367524.588686,23813.943632
227778.759263 ,1137308.633543,751.209381,82372.870996,2286139.334807,25715.909133
235319.78406 ,1466755.128018,745.329542,83260.649469,1548106.953197,25818.200464
230476.144342 ,1821194.376387,780.977293,84379.036202,1449952.581343,25146.844246
227635.208194 ,2524034.102241,698.577522,82382.308367,1547918.478247,27068.40068
235404.140502 ,1318565.990435,1042.421643,83009.712632,1889264.421608,26313.350496
231472.008614 ,1308751.832603,602.095655,83001.266833,1565045.593249,26108.662467
236565.124551 ,1236454.590878,1125.565448,82381.469907,1448482.438876,24178.678391
241903.404318 ,1256794.542925,576.42156,84642.023315,3984714.162485,24409.438786
241241.112103 ,1293890.028321,902.462254,82872.435797,1962678.934737,22084.619111
247305.145169 ,1324953.18502,883.693062,85775.264375,1983717.947061,26514.421947
230565.378901 ,1752656.113585,494.116841,83353.038571,2210438.166482,23628.132149
245358.056023 ,1949135.725374,581.286449,81982.139992,1419012.456186,25361.192278
259039.201491 ,1406169.214022,770.71133,82929.854109,1706512.699916,26685.663322
272796.136732 ,1441070.105511,579.542023,83072.015177,1534614.014521,26296.03763
257063.02536 ,2058136.975398,508.507373,82054.202956,2943399.468088,26355.475138
270882.680325 ,1599758.712277,754.817178,82558.009306,1490312.71234,24960.501624
266350.6313 ,1176160.377346,1264.89106,84220.760802,1577234.482848,24572.785616
269695.855503 ,1591304.503237,866.300653,82142.808625,1579789.5276,26327.959595
274242.230789 ,1468625.437811,747.425767,84059.485328,1566296.113694,23251.212919
274172.332069 ,1497051.863891,908.334798,83091.240517,1608168.114214,24549.688455
237422.53484 ,1204592.60841,835.573918,83340.353417,1426928.386439,25251.579856
238374.510858 ,1754972.670926,533.456195,82533.607895,2485109.001321,25140.094382
232527.987036 ,1532066.887318,1484.19905,82803.880274,1508854.509376,24343.358909
243967.893975 ,1481500.924174,544.031048,84902.548197,2553748.504661,26476.513662
244924.362386 ,1237330.10251,935.904436,83622.255744,1354541.401636,26302.848496
254527.404815 ,1426658.846834,707.296406,93259.625714,1786976.658567,25767.27609
250387.820619 ,1324525.291014,763.911401,93075.383403,1545567.93964,23082.568478
250791.546846 ,1092566.893371,682.876939,86582.949293,1536573.877124,25213.83199
254345.484423 ,1248527.787475,2010.177208,83529.554322,1504421.579828,23779.636835
277502.620775 ,1177338.571238,529.00196,87922.317476,1570268.373034,25666.516882
9713.627791 ,12388.573415,40.018406,2528.839229,16567.820289,1447.902572
10324.655258 ,13383.155659,57.554615,2546.423488,16656.896274,1482.934151
10031.151415 ,12408.292809,12.17981,2510.296555,16772.120433,1351.459506
10322.07212 ,18221.989665,11.886104,2509.266461,16486.49484,1482.821011
11101.132152 ,21008.32129,23.121267,2554.817111,16691.346097,1440.516953
10975.98242 ,17431.409691,23.289889,3110.14159,16954.637372,1423.682514
11261.905888 ,17422.122515,11.82956,2493.48956,15823.499275,1358.368941
10996.390337 ,17884.044695,31.927137,2485.909284,16170.201626,1438.873616
11197.47353 ,17139.486576,32.685942,2518.008975,17300.046256,1455.226019
11354.143131 ,17650.564479,22.206508,2520.673567,15828.28107,1466.451398
11730.431465 ,18909.204289,48.187475,2522.661101,15771.929337,1423.164676
10875.371938 ,18353.580721,51.928703,2478.896597,16594.985361,1515.491332
12696.497125 ,18449.398785,16.781197,3041.122586,16055.069271,1415.647189
12028.447051 ,17422.303534,15.002238,2540.379211,16396.009275,1478.05107
12600.467579 ,17998.94089,13.575422,2490.691361,16605.608122,1622.740558
12822.153185 ,19509.784964,23.126138,2559.128148,19878.347422,1327.279835
11947.515583 ,17709.256139,35.122348,2530.621231,16378.365626,1403.998426
11446.560767 ,17398.543681,15.062675,2517.720305,15982.850369,1423.276106
11623.53208 ,16715.001014,47.483549,2523.293054,17426.016318,1540.936093
11495.192653 ,20855.562554,64.069687,2540.011303,16655.909516,1471.080393
11960.148057 ,19180.281669,18.08245,2572.863877,16612.350588,1612.162234
11603.812345 ,17365.772899,16.270404,2517.335086,16407.714121,1567.843763
11426.963348 ,16221.210995,14.949393,2540.650815,16396.770004,1416.358755
12051.189895 ,16549.267072,12.124251,2519.007618,17649.861686,1395.883563
11832.433801 ,17682.398391,11.020805,2491.211893,15534.517863,1413.954856
8455.646983 ,15929.165711,28.440481,2712.635125,15850.101068,1530.959872
10237.963599 ,15144.354713,37.306604,2881.220978,16320.949181,1522.317374
10238.976883 ,15745.352251,11.967398,2659.122637,16150.704961,1520.281008
11818.702927 ,13662.972579,15.838955,2510.811968,16037.193748,1299.264458
11709.353011 ,14865.709237,67.380187,2642.227384,15879.687401,1406.66929
44920.76459 ,669010.302287,60.513244,9322.841325,90744.589549,8798.419449
45730.062933 ,570970.672656,74.833314,9332.012456,95594.21575,8776.666059
45179.152529 ,595719.631985,71.339728,9080.241791,92966.619682,9226.235498
45235.895211 ,4705163.017726,56.245794,9262.310542,101630.676041,8571.126117
45354.779654 ,433711.563613,29.669854,9161.88963,101932.765016,8790.656204
46173.032891 ,1655878.206229,56.188124,9364.972306,91500.177184,8768.541578
44419.17194 ,3284669.096743,48.202353,9261.246315,107479.023159,9313.965281
45356.678087 ,963565.587861,65.850845,9227.581368,97519.199745,7897.834635
45087.431521 ,449298.247872,29.333496,9041.272529,91197.065365,8265.007949
45154.614385 ,935502.958573,22.08758,9295.574422,102574.503267,9011.975734
42062.160684 ,2301203.176522,25.440681,9251.698986,92745.99135,8817.753874
42141.443677 ,1933854.069599,15.464457,9283.050425,96739.049616,8637.418709
42403.045637 ,924665.249888,17.946744,9312.622545,98022.403417,8652.473665
42476.502484 ,3863846.178186,15.935047,9577.031309,95891.906063,8756.7911
42676.889716 ,1259152.917702,79.856702,9275.561335,101633.588391,8338.515445
43233.343411 ,4971105.807901,26.768098,9241.604061,109985.284402,8828.748691
42024.979931 ,401000.243603,59.482026,9172.154733,98590.439291,8690.503116
41678.680505 ,444832.136461,41.685471,9393.566506,98107.494462,9640.144031
40180.779374 ,801177.835275,23.279225,9319.25684,91643.524742,8960.510215
40105.631712 ,656061.169479,33.690834,9280.144949,96757.614953,8702.108994
40249.797971 ,595486.564353,27.906841,9201.607387,102033.436368,8422.815937
40017.430917 ,1133377.000393,24.435582,9313.878162,97078.01874,8130.573776
39744.35184 ,567673.76739,23.604652,9148.190959,94928.78388,9002.359365
45544.694477 ,2574695.664925,65.175599,9338.395871,93006.666971,8726.627896
49237.217029 ,2088113.398057,44.49416,9237.473931,94362.786369,8641.347955
